Label,name,price,brand,ingredients
Eye cream,Eye Fuel,22,KIEHL'S SINCE 1851,"['kaolin', 'magnesium aluminum silicate', 'propanediol', 'panthenol', 'glycerin', 'capric triglyceride', 'titanium dioxide', 'titanium dioxide', 'cetearyl alcohol', 'zea mays starch', 'cellulose', 'ceteareth 20', 'lecithin', 'caprylyl glycol', 'citric acid', 'xanthan gum', 'tocopherol', 'phenoxyethanol', 'parfum']"
Eye cream,No Makeup Concealer Broad Spectrum SPF 35,35,PERRICONE MD,"['dodecane', 'propanediol', 'glycerin', 'simmondsia chinensis leaf extract', 'isosorbide dicaprylate', 'capryloyl glycerin/sebacic acid copolymer', 'cucumis sativus extract', 'aloe barbadenis extract', 'tocopherol', 'dehydroacetic acid', 'allantoin', 'helianthus annuus seed oil', 'sodium hyaluronate', 'sorbitan oleate', 'sideritis perfoliata extract', 'sideritis scardica extract', 'calendula officinalis extract', 'sideritis raeseri extract', 'pelargonium graveolens extract', 'glyceryl stearate', 'diheptyl succinate', 'tocopheryl acetate', 'peg-100 stearate', 'panthenol', 'xanthan gum', 'persea gratissima oil', 'butyrospermum parkii', 'carbomer', 'hydroxyacetophenone', 'sodium hydroxide', 'acrylates/c10-30 alkyl', 'castor oil', 'mel', 'disodium edta', 'parfum', 'butylphenyl methylpropional', 'amyl cinnamal', 'benzyl salicylate', 'benzyl alcohol', 'ci 61570', 'ci 19140']"
Eye cream,Hydro-Dynamic® Ultimate Moisture For Eyes,68,MURAD,"['capric triglyceride', 'glycerin', 'glyceryl stearate', 'behenyl alcohol', 'laureth-9', 'butyrospermum parkii', 'neopentyl glycol diheptanoate', 'peg-100 stearate', 'arachidyl alcohol', 'triticum vulgare bran extract', 'limonium gerberi extract', 'mel', 'hydroxypropyl cyclodextrin', 'lavandula angustifolia', 'calendula officinalis extract', 'propolis extract', 'opuntia ficus-indica stem extract', 'helianthus annuus seed oil', 'aloe barbadenis extract', 'sideritis perfoliata extract', 'sideritis scardica extract', 'sideritis raeseri extract', 'pelargonium graveolens extract', 'helianthus annuus seed oil', 'panthenol', 'tocopheryl acetate', 'tocopherol', 'phospholipid', 'castor oil', 'allantoin', 'disodium edta', 'sodium acrylates copolymer', 'hydrogenated polyisobutene', 'caprylyl glycol', 'xanthan gum', 'ethylhexyl glycerin', 'glycyrrhetinic acid', 'sodium hydroxide', 'arachidyl glucoside', 'polyglyceryl-10 stearate', 'phenoxyethanol', 'parfum']"
Eye cream,I-Waken Eye Serum,48,INDIE LEE,"['dodecane', 'glycerin', 'simmondsia chinensis leaf extract', 'triticum vulgare bran extract', 'propanediol', 'butyrospermum parkii', 'citrus aurantium dulcis', 'citrus aurantium dulcis', 'mel', 'tocopherol', 'sorbitan oleate', 'helianthus annuus seed oil', 'sideritis perfoliata extract', 'sodium hyaluronate', 'sideritis scardica extract', 'ascorbyl palmitate', 'glyceryl stearate', 'sideritis raeseri extract', 'hydroxypropyl methylcellulose', 'ubiquinone', 'benzyl alcohol', 'peg-100 stearate', 'tocopheryl acetate', 'panthenol', 'carbomer', 'mannitol', 'acrylates/c10-30 alkyl', 'cellulose', 'xanthan gum', 'sodium hydroxide', 'sodium gluconate', 'allantoin', 'dehydroacetic acid', 'parfum', 'limonene', 'geraniol', 'citral', 'citronellol', 'linalool', 'ci 77492']"
Eye cream,Detox Eye Roller,26,FIRST AID BEAUTY,"['glycerin', 'dipropylene glycol', 'betaine', 'polyglyceryl-10 laurate', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', '1,2-hexanediol', 'allantoin', 'panthenol', 'rosa damascena', 'chamomilla recutita flower oil', 'arganine', 'carbomer', 'glyceryl caprylate', 'xanthan gum', 'ethylhexyl glycerin', 'punica granatum seed oil ', 'pelargonium graveolens extract', 'viola tricolor extract', 'lavandula angustifolia', 'centaurea cyanus extract', 'disodium edta']"
Eye cream,Wrinkle Warrior® Eye Gel Visible Dark Circle Eraser,60,KATE SOMERVILLE,"['propylene glycol', 'glycerin', 'peg-40', 'castor oil', 'pvm/ma', 'potassium hydroxide', 'lavandula hybrida extract', 'glyceryl acrylate/acrylic acid copolymer', 'sodium hyaluronate', 'p-anisic acid', 'mannose', 'dipotassium glycyrrhizate', 'hydrogenated starch hydrolysate', 'hydroxyacetophenone', 'hydroxyethyl cellulose', 'xanthan gum', 'phenoxyethanol', 'limonene', 'parfum']"
Eye cream,Eye Contour Gel,41,CLARINS,"['dimethicon', 'butylene glycol', 'glycerin', 'alcohol', 'paraffinum liquidum', 'cetyl ethylhexanoate', 'betaine', 'tocopheryl acetate', 'urea', 'butyrospermum parkii', 'mentha piperita extract', 'trehalose', 'carica papaya fruit extract', 'sodium hyaluronate', 'chamomilla recutita flower oil', 'aloe barbadenis extract', 'persea gratissima oil', 'olea europaea fruit oil', 'mel', 'punica granatum seed oil', 'lactis proteinum', 'salicylic acid', 'cyclopentasiloxane', 'cetearyl glucoside', 'polyacrylate-13', 'polyisobutene', 'cetearyl alcohol', 'glyceryl stearate', 'peg-100 stearate', 'polysorbate-20', 'polyglyceryl-3 methylglucose distearate', 'acrylates/c10-30 alkyl', 'triethanolamine', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben', 'parfum']"
Eye cream,No Puffery™ Cooling Roll-On For Puffy Eyes,29,ORIGINS,"['alcohol', 'lactic acid', 'sodium lactate', 'glycolic acid', 'glycerin', 'arganine', 'castor oil', 'salicylic acid', 'citrus aurantium (lime) fruit extract', 'citrus medical limnonym (lemon) fruit extract', 'pyrus malus flower extract', 'citrus aurantium', 'citrus aurantium dulcis', 'vitis vinifera extract', 'urea', 'tocopheryl acetate', 'disodium edta', 'phenoxyethanol', 'parfum']"
Eye cream,Helix AM/PM Eye Gel,52,VOLITION BEAUTY,"['propylene glycol', 'glycerin', 'prunus yedoensis leaf extract', 'castor oil', 'pvm/ma', 'potassium hydroxide', 'glyceryl ', 'acrylate/acrylic acid copolymer', 'sodium hyaluronate', 'p-anisic acid', 'mannose', 'dipotassium glycyrrhizate', 'hydrogenated starch hydrolysate', 'hydroxyacetophenone', 'hydroxyethyl cellulose', 'xanthan gum', 'butylene glycol', 'phenoxyethanol', 'limonene', 'parfum']"
Eye cream,Retinol Fusion PM Eye Cream,55,PETER THOMAS ROTH,"['propylene glycol', 'glycerin', 'peg-32', 'castor oil', 'pvm/ma', 'papain', 'potassium hydroxide', 'glyceryl acrylate/acrylic acid copolymer', 'sodium hyaluronate', 'ananas sativas fruit extract', 'p-anisic acid', 'alcohol', 'propanediol', 'sucrose', 'hydrogenated starch hydrolysate', 'hydroxyacetophenone', 'hydroxyethyl cellulose', 'capryloyl salicylic acid', 'xanthan gum', 'fucus vesiculosus extract', 'sodium benzoate', 'phenoxyethanol', 'parfum']"
Eye cream,Resilience Lift Firming/Sculpting Eye Creme,65,ESTÉE LAUDER,"['marine collagen', 'vitamin-c', 'aloe barbadenis extract', 'extracts of bearberry', 'licorice root', 'portulaca flower', 'sophora angustifolia natural plant extract', 'chamomile', 'boswellia serrata plant extract', 'pomegranate', 'hamamelis virginiana']"
Eye cream,Ultimate Miracle Worker Fix Eye Power-Treatment,68,PHILOSOPHY,"['glycerin', 'propanediol', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'dimethicon', 'caprylyl methicone', 'calcium aluminum borosilicate', 'isostearyl isostearate', 'aloe barbadenis extract', 'squalene', 'pvp', 'niacinamide', 'titanium dioxide', 'silica', 'ci 77019', 'dimethicon/ppg-20 crosspolymer', 'ci 77491', 'caprylyl glycol', '1,2-hexanediol', 'sodium hyaluronate', 'ci 77861', 'ethyl lauroyl arginate hcl', 'phenoxyethanol', 'saccharide isomerate', 'sorbic acid', 'chlorphenesin', 'biosaccharide', 'parfum', 'allantoin', 'silt', 'sodium citrate', 'maris aqua', 'dunaliella salina extract', 'hydrogenated polydecene', 'methylsilanol mannuronate', 'phoenix dactylifera extract', 'lactic acid', 'citric acid', 'maris sal', 'ci 77480', 'hexyl cinnamal', 'benzyl salicylate', 'butylphenyl methylpropional']"
Eye cream,Line Release Under Eye Repair Cream,125,KATE SOMERVILLE,"['glyceryl stearate', 'cucurbita pepo seed oil', 'propanediol', 'glycerin', 'kaolin', 'peg-100 stearate', 'sorbitol', 'propanediol', 'butyrospermum parkii', 'sodium acrylates copolymer', 'panthenol', 'cucurbita pepo seed oil', 'olea europaea fruit oil', 'mel', 'lecithin', 'helianthus annuus seed oil', 'hydrogenated lecithin', 'sideritis perfoliata extract ', 'sodium hyaluronate', 'sideritis scardica extract ', 'sideritis raeseri extract', 'leuconostoc/radish root ferment filtrate', 'ci 77019', 'hydroxyacetophenone', 'tocopheryl acetate', 'ethylhexyl glycerin', 'polysorbate-20', 'tocopherol', 'disodium edta', 'zingiber officinale root oil', 'parfum', 'geraniol', 'limonene', 'citral', 'benzyl salicylate', 'citronellol', 'titanium dioxide']"
Eye cream,Wrinkle Revenge Eye Balm,50,DERMADOCTOR,"['glyceryl stearate citrate', 'cetyl alcohol', 'glyceryl stearate', 'capric triglyceride', 'capric triglyceride', 'avena sativa kernel extract', 'colloidal oatmeal', 'butylene glycol dicaprylate', 'butyrospermum parkii', 'octyldodecanol', 'glycerin', 'polysorbate-20', 'cetearyl alcohol', 'decyl glucoside', 'theobroma cacao extract', 'polysorbate 60', 'prunus armeniaca fruit extract', 'vanillin', 'vanilla planifolia extract', 'xanthan gum', 'dimethicon', 'avena sativa kernel extract', 'glycyrrhiza glabra root extract', 'camellia sinensis extract', 'chrysanthemum parthenium (feverfew) extract', 'hippophae rhamnoides extract', 'zingiber officinale root extract', 'butylene glycol', 'bisabolol', 'hydroxyphenyl propamidobenzoic acid', 'caprylyl glycol', 'pentylene glycol', '1,2-hexanediol', 'tetrasodium edta']"
Eye cream,Keep Young And Beautiful™ Instant Brightening Beauty Shot Eye Lift,45,REN CLEAN SKINCARE,"['dipropylene glycol', 'glycerin', 'polyglyceryl-10 laurate', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', '1,2-hexanediol', 'hydroxyethyl cellulose', 'chamomilla recutita flower oil', 'euterpe oleracea fruit oil', 'glyceryl caprylate', 'arganine', 'carbomer', 'ethylhexyl glycerin', 'xanthan gum', 'allantoin', 'nelumbo nucifera flower extract', 'sodium hyaluronate', 'citrus aurantium bergamia', 'citrus aurantium dulcis', 'viola tricolor extract', 'lavandula angustifolia', 'lavandula angustifolia', 'centaurea cyanus extract', 'eucalyptus globulus', 'disodium edta']"
Eye cream,Purity Made Simple Hydra-Bounce Eye Gel,24,PHILOSOPHY,"['bentonite', 'glycerin', 'acacia senegal gum', 'xanthan gum', 'benzyl alcohol', 'alcohol', 'sodium dehydroacetate', 'citrus aurantium bergamia', 'vitis vinifera extract', 'lavandula angustifolia', 'sodium citrate', 'dehydroacetic acid', 'coffea arabica seed extract', 'coffea robusta seed extract', 'citric acid', 'papain', 'cupressus sempervirens fruit extract', 'salvia sclarea', 'commiphora myrrha oil', 'sandalwood', 'anthemis nobilis flower water', 'petroselinum crispum (parsley) extract', 'carbomer', '1,2-hexanediol', 'caprylyl glycol', 'sodium benzoate', 'lactic acid', 'potassium sorbate', 'algin', 'limonene', 'linalool']"
Eye cream,H2 Elemental Energy De-Puffing Eye Gel,75,PERRICONE MD,"['butylene glycol', 'glycerin', 'c12-15', 'algae extract', 'glycereth-7', 'di-c12-15 alkyl fumarate', 'panthenol', 'glyceryl stearate', 'peg-100 stearate', 'tocopheryl acetate', 'orbignya oleifera seed oil', 'persea gratissima oil', 'dipropylene glycol', 'stearyl alcohol', 'chamomilla recutita flower oil', 'avena sativa kernel extract', 'vitis vinifera extract', 'citrus limon juice extract', 'glycyrrhiza glabra root extract', 'symphytum officinale extract', 'arctium majus root extract', 'zea mays oil', 'anthemis nobilis flower water', 'beta-carotene', 'phospholipid', 'lactic acid', 'allantoin', 'sclerotium gum', 'linoleic acid', 'retinyl palmitate', 'ascorbyl palmitate', 'aminomethyl propanol', 'dimethicon', 'menthoxypropanediol', 'potassium cetyl phosphate', 'ppg-15 stearyl ether', 'sodium pca', 'sorbitan stearate', 'propylene glycol', 'carbomer', 'sodium polyacrylate', 'ammonium glycyrrhizate', 'tetrasodium edta', 'phenoxyethanol', 'chlorphenesin', 'methylparaben', 'propylparaben', 'and annatto (ci 75120)']"
Eye cream,SKINLONGEVITY™ Vital Power Eye Gel Cream,32,BAREMINERALS,"['glycerin', 'propanediol', 'betaine', 'castor oil', 'sodium citrate', 'sodium hyaluronate', 'algin', 'hydroxyacetophenone', 'hydroxyethyl cellulose', 'citric acid', 'ci 42090', 'parfum']"
Eye cream,Hydra Life Cooling Hydration Sorbet Eye Gel,55,DIOR,"['glycerin', 'dipropylene glycol', 'betaine', 'polyglyceryl-10 laurate', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', '1,2-hexanediol', 'allantoin', 'panthenol', 'citrus limon juice extract', 'chamomilla recutita flower oil', 'arganine', 'carbomer', 'glyceryl caprylate', 'xanthan gum', 'ethylhexyl glycerin', 'citrus aurantium dulcis', 'pyrus malus flower extract', 'carica papaya fruit extract', 'viola tricolor extract', 'lavandula angustifolia', 'centaurea cyanus extract', 'disodium edta']"
Eye cream,Énergie de Vie The Illuminating & Anti-Fatigue Cooling Eye Gel,39,LANCÔME,"['glycerin', 'butylene glycol', 'behenyl alcohol', 'peg-60 almond glycerides', 'sorbitol', 'tocopheryl acetate', 'panthenol', 'butyrospermum parkii', 'punica granatum seed oil', 'olea europaea fruit oil', 'mannitol', 'cellulose', 'sodium hyaluronate', 'mel', 'ethylhexyl glycerin', 'sodium acrylates copolymer', 'tocopherol', 'sodium phytate', 'helianthus annuus seed oil', 'sodium carbomer', 'phenoxyethanol', 'phospholipid', 'helianthus annuus seed oil', 'castor oil', 'caprylyl glycol', 'ascorbyl palmitate', 'retinyl palmitate', 'hydrogenated polyisobutene', 'polyglyceryl-10 stearate', 'camellia sinensis extract', 'hydroxypropyl methylcellulose', 'alcohol', 'parfum', 'hexyl cinnamal', 'linalool', 'butylphenyl methylpropional', 'benzyl salicylate', 'limonene', 'geraniol', 'benzyl alcohol', 'citronellol', 'hydroxycitronellal', 'hydroxyisohexyl 3-cyclohexene', 'titanium dioxide', 'ci 77491']"
Eye cream,Benefiance NutriPerfect Eye Serum,76,SHISEIDO,"['butylene glycol', 'glycerin', '1,2-hexanediol', 'aloe barbadenis extract', 'glycereth-26', 'propanediol', 'dipotassium glycyrrhizate', 'panthenol', 'betaine', 'allantoin', 'cellulose', 'hydroxyethyl cellulose', 'sodium hyaluronate', 'centella asiatica extract', 'hydrogenated lecithin', 'ceramide np', 'ceramide ns', 'ceramide ap', 'ceramide as', 'ceramide eop', 'phytosphingosine', 'cholesterol', 'cetearyl alcohol', 'stearic acid', 'carbomer', 'arganine', 'disodium edta', 'sodium acetate', 'pvm/ma', 'polyglyceryl-10 laurate', 'glyceryl acrylate/acrylic acid copolymer', 'ethylhexyl glycerin']"
Eye cream,Luminous Deep Hydration Revitalizing Eye Mask,12,TATCHA,"['glycerin', 'cetyl alcohol', 'dimethicon', 'glyceryl polymethacrylate', 'butyrospermum parkii', 'cetyl ethylhexanoate', 'peg-8', 'glycereth-26', 'sucrose', 'sorbitan stearate', 'peg-100 stearate', 'trehalose', 'mangifera indica extract', 'hypnea musciformis (algae) extract', 'gelidiella acerosa extract', 'olea europaea fruit oil', 'triticum vulgare bran extract', 'cladosiphon okamuranus extract', 'astrocaryum murumuru seed butter', 'cetearyl alcohol', 'aloe barbadenis extract', 'peg-75', 'caffeinee', 'pantethine', 'sorbitol', 'butylene glycol', 'oryzanol', 'bisabolol', 'panthenol', 'phytosteryl', 'tocopheryl acetate', 'caprylyl glycol', 'sodium hyaluronate', 'hexylene glycol', 'carbomer', 'potassium hydroxide', 'dextrin', 'disodium edta', 'phenoxyethanol', 'ci 14700', 'ci 19140']"
Eye cream,A Perfect World™ SPF 20 Age-Defense Eye Cream with White Tea,41,ORIGINS,"['montmorillonite', 'c12-20', 'helianthus annuus seed oil', 'magnesium aluminum silicate', 'capric triglyceride', 'butylene glycol', 'alcohol denat', 'talc', 'titanium dioxide', 'ethylhexyl palmitate', 'glyceryl stearate', 'hydrolyzed wheat protein', 'calendula officinalis extract', 'glycerin', 'tocopheryl acetate', 'bisabolol', 'tocopherol', 'disteardimonium hectorite', 'panthenol', 'phenoxyethanol', 'castor oil', 'caprylyl glycol', 'xanthan gum', 'propylene carbonate', 'ethylhexyl glycerin', 'camellia sinensis extract', 'propolis extract', 'aloe barbadenis extract', 'lavandula angustifolia', 'citrus limon juice extract', 'parfum', 'hexyl cinnamal', 'butylphenyl methylpropional', 'hydroxycitronellal', 'cintrellol', 'hydroxyisohexyl 3-cyclohexene', 'alpha-isomethyl ionone', 'geraniol']"
Eye cream,Enhancing Eye Lift Serum,65,CLARINS,"['charcoal powder', 'extracts of lime', 'lemon', 'apple', 'citrus grandis', 'ginseng root', 'chamomile', 'pomegranate', 'hamamelis virginiana', 'solanum lycopersicum', 'lavender', 'melaleuca alternifolia leaf extract']"
Eye cream,Essential Energy Eye Definer,42,SHISEIDO,"['kaolin', 'magnesium aluminum silicate', 'mandelic acid', 'carbon', 'eucalyptus globulus', 'tartaric acid', 'pyruvic acid', 'lactic acid', 'salicylic acid', 'glycolic acid', 'eucalyptus globulus', 'aloe barbadenis extract', 'glycyrrhiza glabra root extract', 'cucumis sativus extract', 'hedera helix (ivy) extract', 'symphytum officinale extract', 'chamomilla recutita flower oil', 'dimethicon', 'caprylyl glycol', 'sodium hydroxide', 'butylene glycol', 'mentha piperita extract', 'hectorite', 'hexylene glycol', 'glycerin', 'calendula officinalis extract', 'maltodextrin', 'ethylhexyl glycerin', 'xanthan gum', 'parfum', 'limonene', 'benzyl benzoate', 'linalool', 'phenoxyethanol', 'potassium sorbate', 'sodium benzoate', 'ci 77499']"
Eye cream,Capture Totale 360 Light-Up Open-Up Replenishing Eye Serum,110,DIOR,"['glycerin', 'propanediol', 'betaine', 'castor oil', 'sodium citrate', 'sodium hyaluronate', 'algin', 'ascorbyl glucoside', 'hydroxyacetophenone', 'hydroxyethyl cellulose', 'citric acid', 'ci 19140', 'parfum']"
Eye cream,Bright Eyes Collagen-Infused Brightening Colloidal Silver Eye Masks,40,BEAUTYBIO,"['butylene glycol', 'methylpropanediol', 'glycereth-26', '1,2-hexanediol', 'salix alba extract', 'glycerin', 'erythritol', 'arganine', 'carbomer', 'carrageenan', 'betaine', 'allantoin', 'ethylhexyl glycerin', 'propanediol', 'polyglyceryl-10 laurate', 'glyceryl acrylate/acrylic acid copolymer', 'pvm/ma', 'disodium edta', 'dipotassium glycyrrhizate', 'melaleuca alternifolia leaf extract', 'centella asiatica extract']"
Eye cream,Renewed Hope In A Jar Eye,51,PHILOSOPHY,"['glycerin', 'cyclomethicone', 'niacinamide', 'saccharide isomerate', 'isodecyl isononanoate', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'caprylyl methicone', 'aloe barbadenis extract', 'simmondsia chinensis leaf extract', 'propanediol', 'phenoxyethanol', 'cocos nucifera fruit extract', 'gardenia tahitensis flower extract', 'tocopherol', 'caprylyl glycol', 'dimethiconol', '1,2-hexanediol', 'dimethicon/ppg-20 crosspolymer', 'sodium hyaluronate', 'dimethicon', 'butylene glycol', 'calotropis procera (apple of sodom) callus extract', 'ethylhexyl glycerin', 'carbomer', 'tripeptide-3', 'allantoin', 'maris aqua', 'palmitoyl oligopeptide', 'palmitoyl tetrapeptide-7', 'polysorbate-20', 'parfum', 'hexyl cinnamal', 'linalool', 'limonene', 'geraniol']"
Eye cream,Age Arrest Eye Cream,75,KATE SOMERVILLE,"['myristic acid', 'glycerin', 'behenic acid', 'potassium hydroxide', 'palmitic acid', 'sodium methyl cocoyl taurate', 'lauric acid', 'stearic acid', 'sucrose', 'montmorillonite', 'silybum marianum extract', 'gentiana lutea (gentian) root extract', 'algae extract', 'sodium hyaluronate', 'sorbitol', 'caffeinee', 'zinc pca', 'peg-3 distearate', 'kaolin', 'parfum', 'disodium edta', 'methylchloroisothiazolinone', 'methylisothiazolinone']"
Eye cream,Multi-Active Eye,45,CLARINS,"['butylene glycol', 'kaolin', 'montmorillonite', 'polysorbate-20', 'simmondsia chinensis leaf extract', 'peg-100 stearate', 'bentonite', 'glycerin', 'citrus grandis', 'lavandula angustifolia', 'pelargonium graveolens extract', 'amyris balsamifera bark oil', 'salvia sclarea', 'anthemis nobilis flower water', 'rosa centifolia flower water', 'limonene', 'linalool', 'geraniol', 'epilobium angustifolium extract', 'castanea sativa seed extract', 'albizia julibrissin bark extract', 'lecithin', 'ethylhexyl glycerin', 'caprylyl glycol', 'propylene glycol laurate', 'propylene glycol stearate', 'peg-150 distearate', 'hypnea musciformis (algae) extract', 'gelidiella acerosa extract', 'simethicone', 'sodium hyaluronate', 'sorbitan laurate', 'hexylene glycol', 'dehydroacetic acid', 'xanthan gum', 'trisodium edta', 'phenoxyethanol', 'titanium dioxide', 'ci 77491', 'ci 77492', 'ci 77499']"
Eye cream,Advanced Anti-Aging Eye Cream Broad Spectrum Sunscreen SPF 37,32,SUPERGOOP!,"['dodecane', 'glycerin', 'propanediol', 'castor oil', 'simmondsia chinensis leaf extract', 'triticum vulgare bran extract', 'butyrospermum parkii', 'aloe barbadenis extract', 'rosa centifolia flower water', 'sorbitan oleate', 'sideritis perfoliata extract', 'sodium hyaluronate', 'sideritis scardica extract', 'sideritis raeseri extract', 'mel', 'citrus aurantium bergamia', 'panthenol', 'glyceryl stearate', 'peg-100 stearate', 'tocopheryl acetate', 'helianthus annuus seed oil', 'carbomer', 'hydroxyacetophenone', 'xanthan gum', 'acrylates/c10-30 alkyl', 'sodium hydroxide', 'allantoin', 'tocopherol', 'sodium phytate', 'dehydroacetic acid', 'alcohol', 'parfum', 'benzyl alcohol', 'butylphenyl methylpropional', 'linalool', 'limonene', 'citronellol', 'ci 19140', 'ci 61570']"
Eye cream,Hello FAB Kona Eye Stick,24,FIRST AID BEAUTY,"['glycerin', 'propanediol', 'squalene', 'niacinamide', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'isostearyl isostearate', 'ethylhexyl palmitate', 'caprylyl methicone', 'silica', 'pvp', 'phenoxyethanol', 'aloe barbadenis extract', 'dimethicon/ppg-20 crosspolymer', 'propylene glycol', 'caprylyl glycol', '1,2-hexanediol', 'sodium hyaluronate', 'ci 77861', 'titanium dioxide', 'chromium oxide greens', 'ci 77019', 'saccharide isomerate', 'hydrolyzed yeast protein', 'biosaccharide', 'parfum', 'citral', 'limonene', 'linalool', 'ci 77510', 'allantoin', 'silt', 'maris aqua', 'lactic acid', 'ethylhexyl glycerin', 'dunaliella salina extract', 'hydrogenated polydecene', 'phoenix dactylifera extract', 'tetrahydropiperine', 'maris sal']"
Eye cream,Powerful-Strength Line-Reducing Eye-Brightening Concentrate,44,KIEHL'S SINCE 1851,"['glycerin', 'propanediol', 'alcohol denat', 'glycereth-26', 'betaine', 'hydroxypropyl methylcellulose', 'butylene glycol', '1,2-hexanediol', 'hydroxyacetophenone', 'erythritol', 'methyl gluceth-20', 'centella asiatica extract', 'salicylic acid', 'polyglyceryl-4 coco-caprylate', 'polyglyceryl-6 caprylate', 'hydroxyethyl urea', 'potassium hydroxide', 'allantoin', 'cocos nucifera fruit extract', 'cocos nucifera fruit extract', 'dipotassium glycyrrhizate', 'xanthan gum', 'linoleic acid', 'sodium hyaluronate', 'parfum', 'glycyrrhiza glabra root extract', 'sodium chloride', 'glyoxal', 'citrullus lanatus fruit extract', 'sophora flavescens root extract', 'chrysanthemum zawadskii extract', 'azadirachta indica leaf extract', 'perilla frutescens leaf extract', 'chrysanthemum parthenium (feverfew) extract', 'oleic acid', 'pyrus malus flower extract', 'sodium lactate', 'palmitic acid', 'palmitoyl tripeptide-5', 'stearic acid', 'sodium pca', 'sodium benzoate', 'potassium sorbate', 'tocopherol']"
Eye cream,FIRMx™ 360 Eye Renewal,75,PETER THOMAS ROTH,"['dipropylene glycol', 'propanediol', 'chondrus crispus extract', 'tremella fuciformis extract', 'tocopherol', 'plukenetia volubilis oil', 'castor oil', 'sucrose cocoate', 'hydrolyzed sodium hyaluronate', 'ceratonia siliqua gum', 'potassium chloride', 'xanthan gum', 'disodium edta', 'trisodium edta', 'chlorphenesin', 'phenoxyethanol', 'parfum', 'ci 42090']"
Eye cream,Water Fuse Hydro Soothe Eye Gel,42,DR. JART+,"['propylene glycol', 'glycerin', 'arganine', 'centaurea cyanus extract', 'citric acid', 'cocamidopropyl betaine', 'dipotassium glycyrrhizate', 'glyceryl acrylate/acrylic acid copolymer', 'hydrogenated starch hydrolysate', 'hydroxyacetophenone', 'hydroxyethyl cellulose', 'lavandula hybrida extract', 'limonene', 'mannose', 'maris aqua', 'p-anisic acid', 'castor oil', 'phenoxyethanol', 'potassium hydroxide', 'propanediol', 'pvm/ma', 'sodium hyaluronate', 'xanthan gum', 'parfum']"
Eye cream,Illuminating Eye Crème,105,TATA HARPER,"['glycerin', 'cetearyl olivate', 'methyl sulphonyl methane', 'sorbitan olivate', 'lactic acid', 'sodium lactate', 'carica papaya fruit extract', 'maltodextrin', 'citrus limon juice extract', 'passiflora quadrangularis fruit extract', 'ananas sativas fruit extract', 'vitis vinifera extract', 'benzyl alcohol', 'parfum', 'alcohol denat', 'xanthan gum', 'lepidium sativum sprout extract', 'inulin', 'alpha-glucan oligosaccharide', 'ribose', 'petasites japonicus (butterbur) root extract', 'lecithin', 'dehydroacetic acid', 'potassium sorbate', 'sodium bisulfite', 'phenoxyethanol', 'geraniol', 'citronellol', 'linalool', 'ci 77491']"
Eye cream,Ultimate Revival Eye Cream,195,SK-II,"['glycerin', 'butylene glycol', 'behenyl alcohol', 'peg-60 almond glycerides', 'hydroxypropyl cyclodextrin', 'sorbitol', 'tocopheryl acetate', 'panthenol', 'royal jelly', 'sodium carbomer', 'hydrolyzed wheat protein', 'phenoxyethanol', 'olea europaea fruit oil', 'butyrospermum parkii', 'caprylyl glycol', 'mel', 'helianthus annuus seed oil', 'tocopherol', 'sodium phytate', 'polyglyceryl-10 stearate', 'phospholipid', 'lecithin', 'camellia sinensis extract', 'sodium hyaluronate', 'boswellia carterii oil', 'citrus aurantium amara flower water', 'pentylene glycol', 'ethylhexyl glycerin', 'sodium acrylates copolymer', 'hydrogenated polyisobutene', 'parfum', 'benzyl salicylate', 'linalool', 'butylphenyl methylpropional', 'hydroxyisohexyl 3-cyclohexene', 'limonene', 'citronellol', 'geraniol', 'alpha-isomethyl ionone', 'hydroxycitronellal']"
Eye cream,Dark Circle Corrector Set,75,ALGENIST,"['aloe barbadenis extract', 'kaolin', 'silt', 'diatomaceous earth', 'bentonite', 'glycerin', 'glyceryl stearate', 'cetyl alcohol', 'simmondsia chinensis leaf extract', 'squalene', 'humulus lupulus extract', 'arctium lappa root extract', 'rosmarinus officinalis extract', 'salvia officinalis', 'panax ginseng root extract', 'phenoxyethanol', 'caprylyl glycol', 'ethylhexyl glycerin', 'hexylene glycol', 'sodium hyaluronate', 'polysorbate-20', 'chlorphenesin', 'hydroxyethyl cellulose', 'xanthan gum', 'parfum', 'maris sal', 'ci 77499', 'citric acid']"
